par1,par2,par3,par4,par5,sex,year
-0.5339849853537866,-0.4641105566198666,1.0160842952004494,-2.1529067502856263,2.8074462201827437,female,1956
-0.5303629279646849,-0.4589663609254344,0.9882372318763413,-2.1460386655606154,2.8064025303986515,female,1957
-0.5272293162111317,-0.5224035607836788,1.0644282241756817,-2.1063548426661662,2.8023507242236216,female,1958
-0.5511325396957993,-0.4971330326616107,1.005274808600954,-2.0587784399751987,2.8123054234434326,female,1959
-0.4990775266676709,-0.5089204343282604,1.061872139233832,-2.047302169845957,2.811533941557464,female,1960
-0.4676348588261234,-0.5046757351707722,1.0904882836419707,-2.033070348648212,2.807175263769042,female,1961
-0.44696197359265194,-0.5094769566997055,1.1217665392872105,-2.0716679893156016,2.802201924387093,female,1962
-0.4245025862457533,-0.5278838133271677,1.139291017762989,-2.0610942255156273,2.7996476095531113,female,1963
-0.39570394258785035,-0.5493390110550214,1.16755648540474,-2.0053499126188763,2.803649587378099,female,1964
-0.3593605218931782,-0.528649171656012,1.1869440583860182,-2.045827210651142,2.7922887983397078,female,1965
-0.4676887266882174,-1.1099055990100635,1.156491618897992,-2.035497171058945,2.787738184561157,female,1966
-0.46408848888803866,-1.133604304132048,1.171729527852753,-2.0368940716750146,2.783223246813739,female,1967
-0.4408495431959711,-1.1003586123088034,1.1755323928242931,-2.0644246466442664,2.77586216108311,female,1968
-0.4329455588941092,-1.1174611435997723,1.1766063543992646,-2.0587231415761127,2.7780680457538813,female,1969
-0.4146149064619131,-1.0893556555498827,1.1738113734044533,-2.0382415200198243,2.779485600675761,female,1970
-0.3865374964198288,-1.0789856927903128,1.1871184864919888,-2.0276068856586034,2.7770057822099954,female,1971
-0.3565069977938278,-1.074556506490516,1.194334845400801,-2.017485220489422,2.775722990681302,female,1972
-0.3454039926931428,-1.078288700994923,1.2094634664510218,-2.0310896357812434,2.7681897986787964,female,1973
-0.34012299108005045,-1.0947523752995518,1.242282439358247,-2.0072579285228214,2.7676515889805278,female,1974
-0.32909979790792243,-1.0709943857215163,1.249362212302899,-2.005349009059548,2.764946455815158,female,1975
-0.3176927052178402,-1.0759468127013836,1.2700634757641647,-2.0031722992284355,2.7617658280369786,female,1976
-0.2926199171380157,-1.0482369096178163,1.2750760469913103,-1.9623149901459072,2.7664275403967675,female,1977
-0.27714359532905286,-1.014133021635947,1.2842794059438798,-1.9555677156587268,2.7662277245301796,female,1978
-0.25887427043515826,-1.022667578724214,1.312142881603016,-1.9315149496100568,2.771339739924077,female,1979
-0.2442711104138752,-1.00660708891209,1.3191888295238954,-1.9432140291832143,2.7675426510506806,female,1980
-0.22118327171208912,-0.9868570767026013,1.3384778880474155,-1.9219864069186987,2.7675635020456797,female,1981
-0.21045204101902176,-1.0227758235021431,1.371035105208587,-1.9014100409394392,2.766393446259844,female,1982
-0.1998554446938754,-1.0194681063836473,1.3850951103605582,-1.9210131922473364,2.759019339103867,female,1983
-0.18938381145426902,-1.0111984095966,1.4110424685794432,-1.8908789936398431,2.768719394097969,female,1984
-0.1789824232041528,-1.020910817422494,1.4157963457507048,-1.9224042432481379,2.752754606749259,female,1985
-0.16182366012520166,-1.0243387729985214,1.4345667610686763,-1.894561828760742,2.750454542952542,female,1986
-0.15218945556847543,-1.0409536577185745,1.4709017749363793,-1.863715544671194,2.7580176906172573,female,1987
-0.1400024973315653,-1.0071939997233796,1.4389479426109224,-1.8703730015321876,2.752756155516325,female,1988
-0.11613935395894429,-1.0392870569038917,1.433266347048877,-1.84357843966874,2.759083861471324,female,1989
-0.1065856625304181,-1.0624217085870311,1.4663099338732244,-1.8295579394069779,2.765420385290093,female,1990
-0.09199736664759026,-1.0576239412779125,1.4558473957675435,-1.8139763711295602,2.7710238322323324,female,1991
-0.07739636614391016,-1.0753020428359794,1.4872377468503466,-1.780163462601207,2.786373029870831,female,1992
-0.06555331715510535,-1.0545799137677263,1.4657296392172805,-1.8022137338913966,2.7911618232097615,female,1993
-0.056465851514112285,-1.0657475952740927,1.5507611706183495,-1.7498235423687911,2.8202147854769644,female,1994
-0.03292741028191082,-1.029772277652547,1.518036688820738,-1.750416965295928,2.8158880057510696,female,1995
-0.02001601047409678,-1.0622102786660617,1.5888980501203285,-1.7248603621171723,2.8164531410664395,female,1996
-0.004969346749711817,-1.0491295295424805,1.5917148900366578,-1.7304491033984708,2.801468522021839,female,1997
0.005524935454967231,-1.0637901194274273,1.6117474113525811,-1.7177611974541491,2.7999854003850686,female,1998
0.015756189970251556,-1.0543836910862407,1.7139404566270393,-1.6787942263945461,2.8287399460697795,female,1999
0.02918394771816601,-1.073285002539497,1.843722955414862,-1.6370092719462295,2.8477224282834714,female,2e3
0.04639891134470729,-1.0696473808905416,1.8596283085509717,-1.6223312540345778,2.851045628925819,female,2001
0.05159201931276169,-1.1022646942552576,1.8813147356201978,-1.621911411981117,2.850562969883137,female,2002
0.06098467841195842,-1.1024388395557048,1.9169768058225796,-1.6194671390678979,2.851414094581771,female,2003
0.07271108244624042,-1.0923865923990748,1.976892748112804,-1.574465534619975,2.860468451551065,female,2004
0.08544401830594371,-1.107301123201428,1.9852160181702407,-1.5755717483848883,2.859339121667868,female,2005
0.09252767227000333,-1.1093955108637772,2.033683668072121,-1.5502654746023339,2.858029357676113,female,2006
0.09496564377533773,-1.1296668878629132,2.050186492184597,-1.5327632419269457,2.8593114589360225,female,2007
0.11092454665423104,-1.1325044053627438,2.098419968552971,-1.536917800978338,2.851489794317434,female,2008
0.13284373859175963,-1.1385483581590066,2.1083926824000176,-1.5099613453834002,2.854895089297899,female,2009
0.1466776160271601,-1.0919548089069617,2.152711916720297,-1.4901677086898495,2.859336295791719,female,2010
0.3287278197637717,-1.0317035120816458,2.430716875271067,-1.4087580900646999,2.790517226129589,female,2011
0.3800893197976425,-1.015289347306155,2.5279124218867706,-1.3308216478229413,2.7897807203938694,female,2012
-1.2947523002572638,0.85367784565929306,-0.04156170491924788,-2.322711217462384,3.0753484041929626,male,1850
-1.3478154754701306,0.8423571741388383,-0.04497742858655939,-2.346785965686493,3.0709746363582564,male,1851
-1.3479019658080764,0.8642622350854648,-0.06104559442236378,-2.329943707981894,3.082825414854755,male,1852
-1.3191889633031477,0.8565033681759499,-0.07027100459214,-2.41287072910664,3.0709268316368914,male,1853
-1.3999941246405458,0.8924397966952532,-0.13819327087971586,-2.372071935940515,3.127012316505082,male,1854
-1.3706139921366747,0.8853453997282106,-0.15678958488599676,-2.5637901540885455,3.042939319569216,male,1855
-1.3334009670855052,0.882574681107561,-0.09983369537681058,-2.3456483180927794,3.0496276058678786,male,1856
-1.3804502172147952,0.8625030777283094,-0.08895876390889007,-2.3888641496259746,3.056016440953642,male,1857
-1.317518590872264,1.0617334363050839,-0.06447496270743788,-2.402249555207892,3.0710660095670157,male,1858
-1.4033633301437467,1.0237009172761908,-0.09331391576588559,-2.373092443655745,3.0817619398721066,male,1859
-1.3094381674808568,0.8237865257378029,-0.022373025805298326,-2.346282196037264,3.0709356216540757,male,1860
-1.3878006193688441,0.8140455391534853,-0.033624248389574105,-2.3819779702941632,3.0537082544774625,male,1861
-1.336261933040547,0.8598256482855928,-0.027927508186701734,-2.3074965490432735,3.0709016945578886,male,1862
-1.3222326986826682,1.0189463109719883,-0.021027694635997705,-2.29803063832889,3.085018865172418,male,1863
-1.300777942570487,1.021407262125477,-0.03383149433899909,-2.346376376099575,3.099759954916692,male,1864
-1.3963102513316281,0.8219450910393353,-0.05752478089585403,-2.3047562598511093,3.1203494945644543,male,1865
-1.3467101297195414,0.8656949743501974,-0.07700678259690749,-2.2688188202749253,3.159593924682939,male,1866
-1.333193420896765,0.7762650844021108,-0.0030834000892223934,-2.378575931524466,3.0905518646636905,male,1867
-1.3786246014624195,0.8056677786416169,-0.02188956301469405,-2.3061683498929018,3.116418281256685,male,1868
-1.3541227179274067,0.8439667608532316,-0.022813460040881913,-2.304889098028652,3.115153677276423,male,1869
-1.4067247169955357,0.8314807735716752,-0.12885047805336075,-2.4646480865687517,3.1016842070926898,male,1870
-1.4880476881147917,0.7524304455164521,-0.2841622458707128,-2.4809758794656966,3.115594802265671,male,1871
-1.4953002002704445,0.8159982713877902,-0.06869692815891168,-2.243576728607593,3.124314479274639,male,1872
-1.4576422417309662,0.8077247937424695,-0.03989093837329458,-2.339916129000986,3.1057142428901314,male,1873
-1.3908004884117655,0.9689717551960537,-0.010373009786235884,-2.2845195997661842,3.1310409624078455,male,1874
-1.3978073412701422,0.9746186931322542,-0.02920683160456787,-2.3309047372116005,3.1312610967140886,male,1875
-1.349653483172852,0.9897014214156709,-0.02290433882103805,-2.2965636051619938,3.1218574262158727,male,1876
-1.3203364768678196,0.9869365031952473,0.009242310850305226,-2.288978895422816,3.1159289540222415,male,1877
-1.351609926662613,0.9633490612600255,0.008169829852579188,-2.3559602983958086,3.1037141912687045,male,1878
-1.3229555014615677,0.9551554044676314,0.010179351336637357,-2.434112863722311,3.0886981804883433,male,1879
-1.3792627371281088,0.9312959686655766,0.001960725070825213,-2.374027698687788,3.107102442527851,male,1880
-1.320362248531688,0.9546693695294804,0.010980906111820378,-2.2654267626961917,3.119599481662936,male,1881
-1.3634623243917958,0.9269989854061988,0.019154729478832573,-2.271514788437561,3.1129856266668825,male,1882
-1.4028758253587628,0.7644728376038574,0.016131552232345046,-2.277759617483409,3.1141461925005345,male,1883
-1.404689089590336,0.7559070095394892,0.01700310903849057,-2.229460915565987,3.1261195305953806,male,1884
-1.3241419385100524,0.9352850588382629,0.042853741788068334,-2.349286203822383,3.084452257256806,male,1885
-1.3397273029074814,0.9411012679142419,0.0321037621913848,-2.3617470443419837,3.088432714853888,male,1886
-1.3119786651542984,0.9495313991648449,0.04465230551165046,-2.351106293965629,3.0846543908955635,male,1887
-1.349383869733399,0.785734475925467,0.05119962736684732,-2.4187095744377105,3.0634966804433854,male,1888
-1.34438721005308,0.7616417007937115,0.07204156885818819,-2.3597151733314794,3.064206670178849,male,1889
-1.3730235253543015,0.7523044902990084,0.06549843750073987,-2.430568674438109,3.0874471937221744,male,1890
-1.3754380244142859,0.7585512176662306,0.06189297575099185,-2.530203303386253,3.0569003712342337,male,1891
-1.3546712399405874,0.7513963581437997,0.08015334358395594,-2.4882756614157566,3.0687881007611657,male,1892
-1.349234818575491,0.7514107725012324,0.0792032992292283,-2.432196450122403,3.0782323386232933,male,1893
-1.3020206132185876,0.7628714543109991,0.10208995583410377,-2.3622438630249603,3.0796856348522903,male,1894
-1.3469614154798055,0.683295164354516,0.10362285398280294,-2.467873851934538,3.0587298407919694,male,1895
-1.2885208260935133,0.7328248375662896,0.1293232214299363,-2.30930778654285,3.087277663200632,male,1896
-1.2718213983671676,0.6719506664168422,0.1376608906217379,-2.319079452589119,3.0675076909962673,male,1897
-1.2984570498113897,0.6617982035059519,0.143507619650244,-2.3728791001350813,3.0682766056671813,male,1898
-1.2878746153562972,0.6797003052896581,0.12794905582879798,-2.369928671630033,3.080635309688598,male,1899
-1.2991816536031549,0.6840217593367612,0.12749922868719696,-2.4462670287873776,3.0837372986711147,male,1900
-1.2582625655081388,0.6810242872127128,0.14351760744346376,-2.4375480305755914,3.058530046395622,male,1901
-1.2463152432517053,0.687719858877561,0.17036284158925466,-2.4225785072784847,3.0587650432258524,male,1902
-1.2229757641302625,0.6713394340468805,0.16549238139789785,-2.3827242891614233,3.0573556163631275,male,1903
-1.2302038166044804,0.6394370013286075,0.16966933741250778,-2.3866883613983654,3.0509851522400435,male,1904
-1.2062236706464036,0.6584138717615311,0.17830854256115503,-2.423699051534181,3.0535532861338175,male,1905
-1.3121337641273956,0.36685934796873026,0.17144600925571812,-2.415651187519519,3.0456113172824044,male,1906
-1.2663043567083792,0.39544685925183143,0.18923744289832137,-2.4202151437465647,3.063672710552196,male,1907
-1.3408691367193135,0.42755990813483474,0.1548985729017412,-2.400962850001632,3.0573726431145474,male,1908
-1.2934025884384028,0.4504112536813236,0.17381466509537416,-2.4231983740470158,3.05714439468041,male,1909
-1.2776122050847223,0.4185261318194343,0.19032667287574895,-2.369292329793883,3.0452037040601194,male,1910
-1.3639405774604798,0.3686875337557579,0.16290314711264803,-2.4721781523988646,3.0239935518963517,male,1911
-1.228043138141091,0.448865747644978,0.19685270676703973,-2.3628777739334583,3.0400393585640546,male,1912
-1.2530352737180157,0.4304222839372141,0.20031474577744696,-2.3697738830173667,3.0379901966265352,male,1913
-1.3556088115878717,-0.006073402484447802,-0.13717121575982175,-2.524507289710225,2.9525155622047885,male,1914
-1.3960485836446799,0.06073158236804778,-0.2257555628611101,-2.6809937908583934,2.9299256113406233,male,1915
-1.3491637716741962,0.09031405666373046,-0.22806351845812284,-2.6786247780419608,2.9106623080332508,male,1916
-1.3496581606590679,0.05388388243222089,-0.2317798365020623,-2.748392661368062,2.9046272296224407,male,1917
-1.4772492192826694,0.31362650317760554,-0.44240327069877305,-2.6086818460698478,2.9771078238429327,male,1918
-1.3372073939698104,0.24249585743377045,-0.05798081005386943,-2.589061877757236,2.9560518671371034,male,1919
-1.3165775267934734,0.39807263202651105,0.09896786317959981,-2.4561543340116243,2.98282873898787,male,1920
-1.2968122904140422,0.13740840383253727,0.18949692494691622,-2.4323581921665642,2.966537879249884,male,1921
-1.153922466744027,0.3922421990512759,0.2306115292903544,-2.488503725494952,2.971141454721364,male,1922
-1.1205996172074864,0.38785736685699945,0.2566296855599387,-2.3820526148679226,2.9847353293414067,male,1923
-1.0769106848285506,0.42548991325694163,0.2543525951062434,-2.41321128347487,2.986790769320751,male,1924
-1.1799157803892542,0.13977379078433091,0.24893100798444784,-2.445371095345344,2.9792029069824495,male,1925
-1.1940671753501055,0.10889005160843032,0.2604973905010366,-2.4356184554484925,2.975069120435678,male,1926
-1.1510971717560272,0.11731037808008987,0.26935266707775807,-2.472358816503072,2.9631020657381866,male,1927
-1.1660328716479462,0.08972628572375346,0.27160265876118517,-2.4544824406424457,2.9553857373802535,male,1928
-1.1793348113444944,0.08430342745380275,0.27739398841653323,-2.518104507581297,2.971451273463859,male,1929
-1.119456814859526,0.07042065759162083,0.30428119741842524,-2.315327884683343,2.9902429550166234,male,1930
-1.1146823665074512,0.04573666327789787,0.3170466926436404,-2.4579171004319242,2.9626858039824273,male,1931
-1.1003050496137947,0.035389475913394086,0.3303073617165881,-2.422853559745622,2.9607664524989015,male,1932
-0.9680025483071382,0.05888552498777869,0.40213403791937574,-2.243505054938736,3.0316871449499287,male,1933
-0.9881919403663789,0.03324383355952156,0.40458339145763866,-2.215145230310007,3.0358459707388694,male,1934
-0.9696652886510547,0.013798607441791559,0.4098025117879719,-2.2491832967647554,3.0289440734607918,male,1935
-0.968670744904703,0.0019825319270596353,0.46142057895779387,-2.179069800864348,3.0862961968523672,male,1936
